"Name","Location"
".GetTotalGroupRadius__10FireEffectFv","1014dc60"
".GetObjectFireDefence__10FireEffectFv","1014dd30"
".GetObjectCombustionCeiling__10FireEffectFv","1014dda0"
".GetObjectExplosiveTemperature__10FireEffectFv","1014de40"
".ConvertToTemperature__10FireEffectFR12EffectValues","1014dee0"
".GetNearestFireTo__10FireEffectFRC9MapCoords","1014df30"
".GetSafeFireRadius__10FireEffectFv","1014e0b0"
".GetMaxFireRadius__10FireEffectFv","1014e1b0"
".GetFireHeight__10FireEffectFv","1014e240"
".GetFireRadius__10FireEffectFv","1014e340"
".GetFireCentre__10FireEffectFP9MapCoords","1014e3f0"
".IsInSameFireGroupAs__10FireEffectFP10FireEffect","1014e460"
".RemoveFromFireGroup__10FireEffectFv","1014e4f0"
".ChangeHeadTo__10FireEffectFP10FireEffect","1014e630"
".AddToMyFireGroup__10FireEffectFP10FireEffect","1014e7c0"
".ApplyHeatToCloseObject__10FireEffectFP6Object","1014e980"
".ConvertTempDiffToHeatValue__10FireEffectFf","1014ecf0"
".CleanUpPointersToMe__10FireEffectFv","1014ed50"
".RemoveAllFiremen__10FireEffectFv","1014edf0"
".Process__10FireEffectFv","1014ee70"
".SetOnFire__10FireEffectFP6Objectf","1014fa50"
".SetTemperature__10FireEffectFP6ObjectfP9GameThing","1014fb60"
".ConvertTemperatureToDamage__10FireEffectFP6Objectf","1014fc40"
".GetObjectTemperature__10FireEffectFv","1014fd10"
".Get3DSoundPos__10FireEffectFP7LHPoint","1014fd50"
".PlayBurnSound__10FireEffectFv","1014fdf0"
".StopBurnSound__10FireEffectFv","1014fee0"
".Create__10FireEffectFP6ObjectP7GPlayerP9GameThing","1014ff70"
".ToBeDeleted__10FireEffectFi","101500c0"
".__dt__10FireEffectFv","10150470"
".__ct__10FireEffectFP6ObjectP7GPlayerP9GameThing","10150500"
".__ct__10FireEffectFv","10150740"
".GetSaveType__10FireEffectFv","101508d0"
".GetDebugText__10FireEffectFv","10150910"
".Max2<f>__7GJUtilsFRCfRCf","10150d20"
".__ct__7BurnSFXFv","10151160"
".__dt__11TBurnSoundsFv","101511a0"
".Get3DType__10StoragePitFv","101513a0"
".CausesTownEmergencyIfDamaged__10StoragePitFv","101513e0"
".IsCastShadowAtNight__10StoragePitFv","10151430"
".CanActAsAContainer__10StoragePitFP8Creature","10151470"
".CanBeEatenByCreature__10StoragePitFP8Creature","101514c0"
".IsResourceStore__10StoragePitF13RESOURCE_TYPE","10151510"
".GetSaveType__10StoragePitFv","10151560"
".GetDebugText__10StoragePitFv","101515a0"
".GetDiscipleStateIfInteractedWith__10StoragePitFP16GInterfaceStatusP8Villager","101515e0"
".RestartBeingFunctional__10StoragePitFv","10151670"
".StopBeingFunctional__10StoragePitFP7GPlayer","10151770"
".Load__10StoragePitFR10GameOSFile","10151890"
".Save__10StoragePitFR10GameOSFile","10151930"
".DoCreatureMimicAfterAddingResource__10StoragePitF13RESOURCE_TYPER16GInterfaceStatus","101519d0"
".GetResourcePile__10StoragePitF13RESOURCE_TYPEUl","10151ba0"
".DeleteObjectAndTakeResource__10StoragePitFP6ObjectP16GInterfaceStatus","10151c60"
".ReactToPhysicsImpact__10StoragePitFP13PhysicsObjectb","10151d80"
".GetTownDesireFlagPos__10StoragePitFUl","10151df0"
".IsPoisoned__10StoragePitFv","10151ed0"
".SetPoisonedResource__10StoragePitF13RESOURCE_TYPEi","10151f80"
".SetPoisoned__10StoragePitFi","10152110"
".IsPoisonedResource__10StoragePitF13RESOURCE_TYPE","10152180"
".__dt__14TerrainMapInfoFv","101522e0"
".GetResourcePos__10StoragePitF13RESOURCE_TYPEUl","101523a0"
".RemoveResource__10StoragePitF13RESOURCE_TYPEUlP16GInterfaceStatusPb","10152550"
".CalulateAmountOverMaximum__10StoragePitF13RESOURCE_TYPE","101526e0"
".RemovePotFromStructure__10StoragePitFP12PotStructure","101527b0"
".MakeFunctional__10StoragePitFv","10152b90"
".InitDesireFlags__10StoragePitFv","10152c30"
".GetSlot__15TownDesireFlagsFv","10152d10"
".CallVirtualFunctionsForCreation__10StoragePitFRC9MapCoords","10152d50"
".Create__10StoragePitFRC9MapCoordsPC10GAbodeInfoP4Townfffi","10152df0"
".DeleteDependancys__10StoragePitFv","10153060"
".ToBeDeleted__10StoragePitFi","101531a0"
".Delete__10StoragePitFv","101532f0"
".__dt__10StoragePitFv","10153360"
".GetSaveType__10GWaterfallFv","101533f0"
".GetDebugText__10GWaterfallFv","10153430"
".Load__10GWaterfallFR10GameOSFile","10153470"
".Save__10GWaterfallFR10GameOSFile","101534b0"
".ResolveLoad__7GStreamFv","101534f0"
".Load__7GStreamFR10GameOSFile","10153560"
".ReadIt<12GStreamPoint>__10GameOSFileFR12GStreamPoint","101538d0"
".__ct__12GStreamPointFv","101539a0"
".Save__7GStreamFR10GameOSFile","10153ac0"
".WriteIt<12GStreamPoint>__10GameOSFileFR12GStreamPoint","10153ca0"
".SaveObject__10GWaterfallFR8LHOSFileRC9MapCoords","10154080"
".SaveAll__10GWaterfallFR8LHOSFile","101540d0"
".CallVirtualFunctionsForCreation__10GWaterfallFRC9MapCoords","10154110"
".Create__10GWaterfallFRC9MapCoords","10154170"
".ToBeDeleted__10GWaterfallFi","10154230"
".__dt__10GWaterfallFv","10154270"
".__ct__10GWaterfallFRC9MapCoords","10154300"
".SaveObject__7GStreamFR8LHOSFileRC9MapCoords","101543f0"
".CreateAll__7GStreamFv","10154580"
".SaveAll__7GStreamFR8LHOSFile","10154610"
".FindNearestPosTo__7GStreamFR9MapCoordsR9MapCoordsf","101546c0"
".CallVirtualFunctionsForCreation__7GStreamFRC9MapCoords","101548c0"
".__dt__7GStreamFv","101549b0"
".AddPoint__7GStreamF7LHPoint","10154b80"
".ToBeDeleted__7GStreamFi","10154cf0"
".__ct__7GStreamFUl","10155040"
".GetSaveType__7GStreamFv","101551e0"
".GetDebugText__7GStreamFv","10155220"
".__dt__14TextConversionFv","10155260"
".__ct__14TextConversionFPc","10155310"
".__ct__14TextConversionFPw","10155420"
".GetBaseInfo__9GTreeInfoFRUl","10155500"
".__ct__9GTreeInfoFv","10155610"
".__dt__9GTreeInfoFv","10155680"
".BlocksTownClearArea__4TreeCFv","10155720"
".GetPosForVillagerToSleepUnder__4TreeFP8VillagerR9MapCoords","10155760"
".CreateCollideData__4TreeFv","101559c0"
".UpdateValue__9GTreeInfoFfUlUl","10155a70"
".GetDebugColor__9GTreeInfoCFv","10155b70"
".ApplyWaterSpell__4TreeFP10SpellWater","10155bd0"
".Load__4TreeFR10GameOSFile","10155f10"
".Save__4TreeFR10GameOSFile","10156080"
".IsOkToCreateAtPos__4TreeFR9MapCoords","10156200"
".GetDiscipleStateIfInteractedWith__4TreeFP16GInterfaceStatusP8Villager","101562a0"
".SetOnFire__4TreeFf","10156370"
".CreatureMustAvoid__4TreeFP8Creature","10156590"
".IsTreeBigEnoughForCreature__4TreeFP8Creature","10156670"
".GetWorkingPos__4TreeFP6Object","10156720"
".ApplyThisToMapCoord__4TreeFP16GInterfaceStatusRC9MapCoordsP23GestureSystemPacketData","101567f0"
".ApplyThisToObject__4TreeFP16GInterfaceStatusP6ObjectP23GestureSystemPacketData","10156910"
".ValidToApplyThisToObject__4TreeFP16GInterfaceStatusP6Object","10156c80"
".AddPermanentFootPrint__4TreeFv","10156d60"
".DropSfx__4TreeFv","10156df0"
".EndPhysics__4TreeFP13PhysicsObjectb","10156f80"
".GetResourceType__4TreeFv","10157510"
".GetWoodValueMultiplier__4TreeFv","10157550"
".GetWoodValue__4TreeFv","10157590"
".GetDefaultResource__4TreeFv","10157670"
".GetOverwriteDropToolTip__4TreeFv","101576d0"
".InterfaceSetInMagicHand__4TreeFP16GInterfaceStatus","10157710"
".IsARootedObject__4TreeFv","10157800"
".ReactToPhysicsImpact__4TreeFP13PhysicsObjectb","10157840"
".InteractsWithPhysicsObjects__4TreeFv","10157960"
".SetUpPhysOb__4TreeFP6PhysOb","101579a0"
".GetPhysicsConstantsType__4TreeFv","10157a90"
".CanBecomeAPhysicsObject__4TreeFv","10157ad0"
".GetHoldLoweringMultiplier__4TreeFv","10157b10"
".GetHoldRadius__4TreeFv","10157b60"
".GetHoldType__4TreeFv","10157bd0"
".SpecialDrawOnFire__4TreeFb","10157c00"
".DrawOutOfMap__4TreeFb","10157fc0"
".SaveObject__4TreeFR8LHOSFileRC9MapCoords","10158260"
".DoYesNoSkipTutorialRequestersIfNecessary__5GGameFv","101584c0"
".MouseUp__15SetupHLineGraphFiib","101585b0"
".Grow__4TreeFfbb","10158600"
".Decay__4TreeFf","101587a0"
".Process__4TreeFv","10158860"
".ToBeDeleted__4TreeFi","10158a10"
".Set__37LHFastPointer<20LHLinkedNode<P4Tree>>FP20LHLinkedNode<P4Tree>","10158b50"
".SetLife__4TreeFf","10158bb0"
".GetVillagerHugRadius__4TreeFv","10158c20"
".AddToRoutePlan__4TreeFP8RPHolderP8CreatureiPFi7Point2Dfi_v","10158cd0"
".GetRoutePlanRadius__4TreeFP8Creature","10158d40"
".CallVirtualFunctionsForCreation__4TreeFRC9MapCoords","10158e00"
".SetToZero__4TreeFv","10158fb0"
".Create__4TreeFRC9MapCoordsPC9GTreeInfoP6Forestfff","10158ff0"
".__dt__4TreeFv","10159150"
".__ct__4TreeFRC9MapCoordsPC9GTreeInfoP6Forestfff","101591d0"
".GetInfo__9GTreeInfoFv","10159430"
".GetMesh__4TreeCFv","101594d0"
".CanBePickedUp__4TreeFv","10159520"
".GetPlayer__4TreeFv","10159560"
".GetReactionPower__4TreeFv","10159590"
".CastTree__4TreeFv","101595f0"
".IsResourceStore__4TreeF13RESOURCE_TYPE","10159620"
".GetCarriedTreeType__4TreeFv","10159670"
".IsTree__4TreeFv","101596d0"
".IsTree__4TreeFP8Creature","10159700"
".CanBePlayedWithByCreature__4TreeFP8Creature","10159740"
".BenefitsFromHavingWaterSprinkledOnIt__4TreeFP8Creature","10159790"
".GetCreatureBeliefType__4TreeFv","101597f0"
".GetCreatureMimicType__4TreeFv","10159830"
".CanBeUsedForBuilding__4TreeFP8Creature","10159870"
".CanBeUsedForRepair__4TreeFP8Creature","101598c0"
".CanBeDestroyedByStoning__4TreeFP8Creature","10159900"
".CanBeAttackedByCreature__4TreeFP8Creature","10159950"
".CanBeThrownInTheSeaPlayfully__4TreeFP8Creature","101599a0"
".IsAnyKindOfTree__4TreeFv","101599f0"
".HandShouldFeelWithMeshIntersect__4TreeFv","10159a30"
".GetComputerSeen__4TreeFv","10159a80"
".IsCastShadowAtNight__4TreeFv","10159b10"
".GetSaveType__4TreeFv","10159b50"
".GetDebugText__4TreeFv","10159b80"
".GetTribeFromText__10GTribeInfoFPCc","10159bc0"
".__dt__10GTribeInfoFv","10159d30"
".__ct__10GTribeInfoFv","10159dd0"
".GetTribeTextArray__10GTribeInfoFv","10159e50"
".IsTreeNotTooNearPlannedForest__16GameThingWithPosFP8Creature","10159e90"
".GetBaseInfo__10GTribeInfoFRUl","10159ef0"
".IsCitadel__16GameThingWithPosFv","10159fa0"
".__ct__21CAlignmentHistoryNodeFP7GPlayerP4Treef","10159fe0"
".IsSpell__16GameThingWithPosCFv","1015a0c0"
".__dt__16GameThingWithPosFv","1015a100"
".CleanUpBeforeReset__16GameThingWithPosFv","1015a1b0"
".GetExactMapSquareForForest__9MapCoordsFv","1015a1f0"
".IsOkToCreateAtPos__10GAbodeInfoCFRC9MapCoordsffP4Town","1015a260"
".SetSoundFraction__17GVirtualInfluenceFf","1015a3b0"
".StartSound__17GVirtualInfluenceFf","1015a4b0"
".__dt__17GVirtualInfluenceFv","1015a660"
".__ct__17GVirtualInfluenceFP16GInterfaceStatus","1015a6f0"
".FindByBisection<9MapCoords,8fn_class>__7GJUtilsFRC8fn_classRC9MapCoordsRC9MapCoordslP9MapCoords","1015a820"
".GetInterfaceStatus__17GVirtualInfluenceFv","1015a960"
".__dt__8FragmentFv","1015aa20"
".CanBePickedUpByCreature__8FragmentFP8Creature","1015aab0"
".ValidForPlaceInHand__8FragmentFP16GInterfaceStatus","1015ab00"
".InterfaceValidToTap__8FragmentFP16GInterfaceStatus","1015ab50"
".CanBeThrownByPlayer__8FragmentFv","1015aba0"
".GetInHandImmersionTexture__8FragmentFv","1015abe0"
".GetSaveType__8FragmentFv","1015ac40"
".GetDebugText__8FragmentFv","1015ac80"
".Impact__8FragMeshFP7LHPointP7LHPointfP6Object","1015acc0"
".CreatureMustAvoid__8FragmentFP8Creature","1015ae00"
".ShouldFootpathsGoRound__8FragmentFv","1015ae70"
".GetCollideSoundType__8FragmentFv","1015aeb0"
".GetScriptObjectType__8FragmentFv","1015aef0"
".ResolveLoad__8FragmentFv","1015af50"
".Load__8FragmentFR10GameOSFile","1015afa0"
".Save__8FragmentFR10GameOSFile","1015b130"
".EndPhysics__8FragmentFP13PhysicsObjectb","1015b270"
".ReactToPhysicsImpact__8FragmentFP13PhysicsObjectb","1015b4a0"
".InteractsWithPhysicsObjects__8FragmentFv","1015b4f0"
".SetUpPhysOb__8FragmentFP6PhysOb","1015b540"
".__ct__6IPointFv","1015bda0"
".GetPhysicsConstantsType__8FragmentFv","1015bdd0"
".Draw__8FragmentFv","1015be10"
".Create__8FragmentFRC9MapCoordsP8FragMeshP7GPlayerP6Object","1015be90"
".ProcessTimer__8FragmentFv","1015c000"
".ToBeDeleted__8FragmentFi","1015c0b0"
".Set__41LHFastPointer<24LHLinkedNode<P8Fragment>>FP24LHLinkedNode<P8Fragment>","1015c1e0"
".__ct__8FragmentFRC9MapCoordsP8FragMeshP7GPlayer","1015c250"
".__ct__8FragmentFv","1015c440"
".__ct__12MobileStaticFv","1015c4c0"
".Impact__13FragPrimitiveFP7LHPointP7LHPointfPP13FragPrimitiveP6Object","1015c530"
".__ct__12FragTriangleFv","1015cde0"
".__ct__10FragVertexFv","1015ce60"
".SplitUnconnectedGroups__8FragMeshFbP6ObjectR7LHPoint","1015ce90"
".__as__10FragVertexFRC10FragVertex","1015d8c0"
".GetRandomSurfacePos__13FragPrimitiveFP7LHPointPFf_f","1015d920"
".WriteToFile__13FragPrimitiveFR10GameOSFile","1015db00"
".WriteIt<12FragTriangle>__10GameOSFileFR12FragTriangle","1015dcb0"
".__ct__13FragPrimitiveFR10GameOSFileP8LH3DMesh","1015de30"
".ReadIt<12FragTriangle>__10GameOSFileFR12FragTriangle","1015e030"
".WriteToFile__8FragMeshFR10GameOSFile","1015e1b0"
".__ct__8FragMeshFR10GameOSFileP8LH3DMesh","1015e3a0"
".GetRandomSurfacePos__8FragMeshFP7LHPointPFf_f","1015e5a0"
".GetSaveType__10VortexSaveFv","1015e730"
".ResolveLoad__10VortexSaveFv","1015e770"
".Load__10VortexSaveFR10GameOSFile","1015e890"
".ReadIt<c>__10GameOSFileFRc","104bebe0"
".Save__10VortexSaveFR10GameOSFile","1015ed90"
".WriteIt<c>__10GameOSFileFRc","1059c0f0"
".Pop__10VortexSaveFRC9MapCoordsPP9GameThing","1015f1d0"
".Push__10VortexSaveFP6ObjectRC9MapCoords","1015f300"
".__dt__10VortexSaveFv","1015f3f0"
".__ct__10VortexSaveFPcb","1015f4c0"
".__ct__10VortexSaveFv","1015f690"
".GetSaveType__8WayPointFv","1015f710"
".GetDebugText__8WayPointFv","1015f750"
".GetText__8WayPointFv","1015f790"
".SaveObject__8WayPointFR8LHOSFileRC9MapCoords","1015f8e0"
".ToBeDeleted__8WayPointFi","1015fa00"
".Create__8WayPointFRC9MapCoords","1015fb90"
".__dt__8WayPointFv","1015fc80"
".__ct__8WayPointFv","1015fd10"
".__ct__8WayPointFRC9MapCoords","1015fdb0"
".__dt__5WhaleFv","1015fe80"
".CanBecomeAPhysicsObject__5WhaleFv","1015ff10"
".InteractsWithPhysicsObjects__5WhaleFv","1015ff50"
".PhysicsEditorCreate__5WhaleFi","1015ff90"
".GetSaveType__5WhaleFv","1015ffd0"
".GetDebugText__5WhaleFv","10160000"
".ResolveLoad__5WhaleFv","10160040"
".Load__5WhaleFR10GameOSFile","10160090"
".Save__5WhaleFR10GameOSFile","101600f0"
".Process__5WhaleFv","10160150"
".Spray__5WhaleFP7LHPoint","101601b0"
".CanBeExaminedByCreature__16GameThingWithPosFP8Creature","10160390"
".PreDraw__5WhaleFv","101603f0"
".MaintainSpell__9GameThingFP5Spellf","10160960"
".Draw__5WhaleFv","101609a0"
".CallVirtualFunctionsForCreation__5WhaleFRC9MapCoords","10160a20"
".Create__5WhaleFRC9MapCoordsPC17GMobileObjectInfoP6Objectff","10160bf0"
".ToBeDeleted__5WhaleFi","10160d10"
".__ct__5WhaleFRC9MapCoordsPC17GMobileObjectInfoP6Objectff","10160f90"
".__dt__6WonderFv","10161090"
".GetArrivePos__6WonderFv","10161120"
".CanBeHiddenIn__6WonderFv","101611c0"
".CanActAsAContainer__6WonderFP8Creature","10161200"
".IsStoragePit__6WonderFP8Creature","10161250"
".GetSaveType__6WonderFv","10161290"
".GetDebugText__6WonderFv","101612d0"
".Get3DType__6WonderFv","10161310"
".CallVirtualFunctionsForCreation__6WonderFRC9MapCoords","101613c0"
".Load__6WonderFR10GameOSFile","10161470"
".Save__6WonderFR10GameOSFile","10161540"
".SetPower__6WonderFf","10161620"
".SetToZero__6WonderFv","10161650"
".GetTribe__6WonderFv","10161690"
".AddToPlayer__6WonderFv","10161700"
".RemoveFromPlayer__6WonderFv","10161810"
".Built__6WonderFv","10161920"
".MakeFunctional__6WonderFv","10161990"
".Create__6WonderFRC9MapCoordsPC10GAbodeInfoP4Townfffi","101619e0"
".DeleteDependancys__6WonderFv","10161b50"
".ToBeDeleted__6WonderFi","10161bc0"
".__ct__6WonderFRC9MapCoordsPC10GAbodeInfoP4Townfffi","10161c40"
".CreateBuildingSite__8WorkshopFv","10161cd0"
".DoCreatureMimicAfterAddingResource__8WorkshopF13RESOURCE_TYPER16GInterfaceStatus","10161d90"
".IsResourceStore__8WorkshopF13RESOURCE_TYPE","10161e90"
".GetShowNeedsPos__8WorkshopFUlP9MapCoords","10161f20"
".ScaffoldMoved__8WorkshopFP8Scaffold","10161f90"
".SnapToEP__8WorkshopFP8Scaffold","10161fe0"
".CheckSnapToPoint__8WorkshopFP8Scaffold","10162150"
".IsCloseToEP__8WorkshopFUlR9MapCoordsf","101622a0"
".IsPosWithinScaffoldAreas__8WorkshopFR9MapCoords","10162360"
".GetDiscipleStateIfInteractedWith__8WorkshopFP16GInterfaceStatusP8Villager","10162470"
".ResolveLoad__8WorkshopFv","101625a0"
".Load__8WorkshopFR10GameOSFile","101625f0"
".ReadIt<Uc>__10GameOSFileFRUc","104186b0"
".Save__8WorkshopFR10GameOSFile","101629d0"
".WriteIt<Uc>__10GameOSFileFRUc","10480130"
".DeleteObjectAndTakeResource__8WorkshopFP6ObjectP16GInterfaceStatus","10162d40"
".RemoveResource__8WorkshopF13RESOURCE_TYPEUlP16GInterfaceStatusPb","10162dc0"
".AddResource__8WorkshopF13RESOURCE_TYPEUlP16GInterfaceStatusbRC9MapCoordsi","10162ee0"
".RemoveScaffold__8WorkshopFP8Scaffold","10163070"
".AddScaffold__8WorkshopFP8Scaffold","10163220"
".GetVisualWoodDesire__8WorkshopFv","101632f0"
".GetDesireToBeSupplied__8WorkshopFv","101633e0"
".GetWoodNeedToProduce__8WorkshopFv","10163490"
".GetSpaceInStore__8WorkshopFv","10163550"
".GetScaffoldCreatePos__8WorkshopFUlRfRfRf","101635a0"
".GetProduceInfo__8WorkshopFv","101636c0"
".CompleteProduction__8WorkshopFv","10163710"
".StartProduction__8WorkshopFv","10163950"
".Process__8WorkshopFv","10163a50"
".MakeFunctional__8WorkshopFv","10163ba0"
".RemovePotFromStructure__8WorkshopFP12PotStructure","10163c60"
".GetResourcePosAndYAngle__8WorkshopF13RESOURCE_TYPEUlPf","10163d30"
".CreatePileWood__8WorkshopFv","10163e90"
".GetNextScaffoldIndex__8WorkshopFv","10163fa0"
".Create__8WorkshopFRC9MapCoordsPC10GAbodeInfoP4Townfffi","10164020"
".DeleteDependancys__8WorkshopFv","10164150"
".ToBeDeleted__8WorkshopFi","101642d0"
".CallVirtualFunctionsForCreation__8WorkshopFRC9MapCoords","101643c0"
".__dt__8WorkshopFv","101644f0"
".__ct__8WorkshopFRC9MapCoordsPC10GAbodeInfoP4Townfffi","101645a0"
".__ct__8WorkshopFv","101646c0"
".Get3DType__8WorkshopFv","101647d0"
".IsWorkshop__8WorkshopFP8Creature","10164810"
".IsWorkshop__8WorkshopFv","10164850"
".CanActAsAContainer__8WorkshopFP8Creature","10164890"
".IsStoragePit__8WorkshopFP8Creature","101648e0"
".GetSaveType__8WorkshopFv","10164920"
".GetDebugText__8WorkshopFv","10164960"
".SetUncompressedData__7ZipDataFPcUl","101649a0"
".SetCompressedData__7ZipDataFPcUl","10164b00"
".__dt__7ZipDataFv","10164c40"
".__ct__7ZipDataFv","10164d00"
".GetSaveType__13PieceVillagerFv","10164d40"
".GetDebugText__13PieceVillagerFv","10164d80"
".GetDefaultResource__6AnimalFv","10164dc0"
".ReactToPhysicsImpact__6AnimalFP13PhysicsObjectb","10164e30"
".DecideWhatToDo__13PieceVillagerFv","10164f70"
".Create__13PieceVillagerFRC9MapCoordsPC11GAnimalInfoUl","10164fb0"
".IsChild__6AnimalFv","101650c0"
".EnterSeekFood__6AnimalFUcUc","10165210"
".EnterHideInLair__6AnimalFUcUc","10165250"
".EnterSleep__6AnimalFUcUc","10165290"
".ValidToApplyThisToObject__6ObjectFP16GInterfaceStatusP6Object","101652d0"
".LoadStateFunction__6AnimalFR10GameOSFile","10165330"
".SaveStateFunction__6AnimalFR10GameOSFile","10165390"
".CallLoadStateFunction__6AnimalFR10GameOSFile10STATE_TYPE","101653f0"
".CallSaveStateFunction__6AnimalFR10GameOSFile10STATE_TYPE","101654e0"
".ResolveLoad__6AnimalFv","101655d0"
".Load__6AnimalFR10GameOSFile","10165620"
".Save__6AnimalFR10GameOSFile","101659a0"
".HideInLair__6AnimalFv","10165d50"
".IsFinalState__6AnimalFUc","10165d80"
".CalculeLairPos__6AnimalFv","10165df0"
".ApplyThisToObject__6AnimalFP16GInterfaceStatusP6ObjectP23GestureSystemPacketData","10165e60"
".ValidToApplyThisToObject__6AnimalFP16GInterfaceStatusP6Object","10166000"
".CanBePutInAStoragePit__16GameThingWithPosFP8Creature","101660d0"
".GetScriptObjectType__6AnimalFv","101662b0"
".PlayIntro__5GGameFPcPc","101662f0"
".GetPlayerWhoLastPickedMeUp__9GameThingFv","101664f0"
".DebugShowTime__6AnimalFUlUcUc","101665d0"
".DestroyedByEffect__6AnimalFP7GPlayerf","101666a0"
".ExitReaction__6AnimalFUc","10166710"
".IsStateExitFunctionSameAs__6AnimalCFUl","101667c0"
".GetPositionInFlock__6AnimalFv","10166890"
".__ct__12SetupControlFiiiiiPw","101668d0"
".JustGetResource__9GameThingF13RESOURCE_TYPEUlPb","101669d0"
".LookForSleepPos__6AnimalFP9MapCoords","10166a20"
".LookForFoodPos__6AnimalFP9MapCoords","10166a60"
".LandAtPos__6AnimalFv","10166aa0"
".LandOnObject__6AnimalFv","10166ad0"
".SpecialMoveToPos__6AnimalFv","10166b10"
".FollowFlock__6AnimalFv","10166b50"
".DecideWhatToDo__6AnimalFv","10166b90"
".ReleaseFromScript__6AnimalFv","10166d40"
".MoveInFlock__6AnimalFv","10166ef0"
".OnNewGame__5GGameFv","10166f50"
".HitTest__14SetupBigButtonFii","101670b0"
".LookForFlocksAtPos__6AnimalFRC9MapCoordsPC11GAnimalInfo","10167160"
".GetFilenameFromPath__6GUtilsFPc","10167400"
".GetPathFromPath__6GUtilsFPcPc","101674c0"
".Fraction__6AnimalFlll","101675c0"
".GetExactMapSquareForObjectOfType__9MapCoordsFM6ObjectFPCvPCv_i","10167650"
".IsOneOffSpellAggressive__16GameThingWithPosFP8Creature","10167800"
".AddToFlock__6AnimalFP8Flocking","10167860"
".IsCoastal__8LandCellFv","101678a0"
".__dt__10GKeyBufferFv","10167a10"
".GetDataSavePath__11PathCreatorFv","10167ac0"
".ResetStateAfterReacting__6AnimalFv","10167c30"
".__ct__9GKeyInputFv","10167cd0"
".SaveObject__6AnimalFR8LHOSFileRC9MapCoords","10167d20"
".ArrivesAtFoodReaction__6AnimalFv","10167f00"
".CallVirtualFunctionsForCreation__6AnimalFRC9MapCoords","10168030"
".CreateNewAnimal__6AnimalFRC9MapCoordsPC11GAnimalInfoUl","101680d0"
".CreateFromType__6AnimalFRC9MapCoordsPC11GAnimalInfoP4TownP5FlockUl","10168270"
".CreateFromType__6AnimalFRC9MapCoordsPC11GAnimalInfoP4TownUl","10168480"
".IsInterestedInFoodObject__6AnimalFP6Object","10168630"
".InterfaceSetInMagicHand__6AnimalFP16GInterfaceStatus","10168730"
".ValidForPlaceInHand__6AnimalFP16GInterfaceStatus","10168830"
".DebugText__6AnimalFi","101688b0"
".KeyDown__14SetupBigButtonFii","101689f0"
".FindGrazingPosition__6AnimalFRC9MapCoords","10168a60"
".RecordBestFood__6AnimalFP6Object","10168bb0"
".CheckForNeedsAt__6AnimalFRC9MapCoords","10168e60"
".FindATargetInSpiral__6AnimalFRC9MapCoordsUs","10169060"
".DeleteString__9SetupListFi","10169200"
